,review,Total Star,Menu,Star_opt,Date,Output
181,배달도 빠르고 신매뉴 처음 먹어봤는데 넘나 맛잇네영 눈꽃치즈감자도 잘먹었습니다,★★★★★,바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
182,맛있습니다 근데 양이 작아요 다른데 시키던거 생각하고 시켰는데근데 맛은 확실히 있네요,★★★★,순살 블랙마요/1(푸레스트(텐더 치바로우 （매드갈릭）)),"
맛
★
5
양
★
3
배달
★
5
",2022년 8월,5.0
183,냠냠 맛있어요오오오,★★★★★,콘소메이징/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
184,순살 반반시켜서 밥이랑 묵음닭살이 퍽퍽살 보다 쫄깃살 위주라서 순삭함 ㅋㅋ월급나오면 나중에 또 시킬 예정임,★★★★★,"푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경),음료 사이즈업(코카콜라 1.25L（사이즈업）))","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
185,믿고먹는 푸라닭ㅋㅋ맛있게 잘먹었습니다앙,★★★★★,순살 제너럴 핫/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
186,예상 시간보다 엄청 일찍 왔네요 맛있게 잘 먹었습니다,★★★★★,"순살 매드갈릭/1,제로콜라 1.25L（변경）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
187,새로나온 맛이라 기대했는데 역시 맛있네요 미성점 맛있게 잘 튀겨주셔서 감사합니다,★★★★★,"순살 콘소메이징/1,테라/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
188,텐더 양많고 부드럽고 짱 맛있오요다른 양념도 생기면 좋겠어용근데 쿠폰 바꿨나요 모으고 있는데 색깔이 바뀌었더라구요,★★★★★,텐더 파불로/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
189,텐더 치바로우 뉴린기를 시켰으나 매드갈릭으로 잘못왔어요  대처는 잘해주셨지만 먹고싶은거 못 먹은건 아쉽네요 다음에 다시 시켜서 먹을게요,★★★★★,"텐더 치바로우 （뉴린기）/1,기름떡볶이 （레드）/1,빅치즈스틱/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
190,전혀 안뻑뻑하고 부드러워요살코기만 있어서 양도 많고요솔직히 앞으로 텐더만 시킬듯,★★★★★,텐더 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,1.0
191,예전에 시켜먹었던 그때 그대로 맛있어요푸라닭 진짜 최애합니다아매번 맛있네요ㅠ,★★★★★,"텐더 콘소메이징/1(선택 옵션(악마소스 추가),페이커리 （ICE）(쿠키무스))","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
192,할라피뇨 좋아하는데 엄청 많이 들었더라구요 맛있게 잘 먹었습니다,★★★★★,"고추마요 치킨/1,악마소스 추가/1,제로콜라 1.25L（추가）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
193,배달도 빨리 오고 맛있어요잘 먹었습니다,★★★★★,푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
194,비도 많이 오는데 배송도 엄청 빨랐고 치킨도 맛있었습니다 요즘 치킨 브랜드중에 푸라닭이 제일 맛있는거 같아요 다음에 또 먹을게요,★★★★★,"푸라반＋달콤반/1(부위 선택 （푸라반 ＋ 달콤반）(순살 변경)),테라생맥주 1000㏄/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
195,맛있게 잘먹었습니다 담백한 맛 좋아요 ㅠ그리고 눈꽃치즈감자는 진리 ㅠㅠ,★★★★★,순살 바질페스타/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
196,떡도 맛있고 ㅠ 큼직큼직한 닭살이 고퀄입니다 잘먹었습니다,★★★★★,순살 제너럴 핫/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
197,양도 많고 맛있네요,★★★★★,텐더 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
198,콘소메이징은 늘 맛있고 양념치킨은 오늘 처음 먹어봤는데 매윤맛 없이 달달해서 아이들이 너무 잘 먹었어요,★★★★★,"콘소메이징/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),달콤양념 치킨/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
199,넘넘 맛있게 먹었어요 역시 푸라닭,★★★★★,블랙투움바/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
200,콘소메이징  핵존맛 눈꽃치즈감자도맛있어요,★★★★★,콘소메이징/1(토핑 추가(군옥수수 토핑 추가 （6개）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,1.0
201,비도 오는데 늦지않게 보내주셔서 감사합니다,★★★★★,"순살 고추마요/1,순살 블랙알리오/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
202,맛있게 잘 먹었습니다,★★★★★,"푸라닭 치킨/1,꼬친 새우/1,코카콜라 1.25L（추가）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
203,항상 여기서만 시켜 먹어요,★★★★,"푸라닭 치킨/1,순살 블랙마요/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
204,리뷰이벤트 떡도 많이 주시고 맛있었어요 근데 고추마요가 훨씬 맛있는 것 같아요,★★★★★,순살 블랙마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
205,너무 맛있게 먹었어요,★★★★★,블랙마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
206,오랜만에 먹어도 맛있엇어요,★★★★★,순살 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
207,바질페스타 소문대로 정말 맛있어요 눈꽃치즈감자도 굿굿 너무 맛있게 잘먹었습니다,★★★★★,순살 바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
208,오늘 처음 콘소메이징 먹어봤는데 바삭하면서도 옥수수 맛이 질리지 않고 고소 짭잘해서 맛있게 먹었어요 처음 먹어보는거라 걱정이 많았는데 다음에 또 시켜먹을 것 같아요  ㅎㅎ 그리고 배달 진짜 빨라서 놀랐어요ㅋㅋㅋ 빠른 배달 감사합니다,★★★★★,"순살 콘소메이징/1,테라생맥주 1000㏄/2","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
209,항상요구사항잘들어주시고맛있어요,★★★★★,푸라닭 치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
210,역시 믿고 먹는 푸라닭입니다 뭐든 맛있네요,★★★★★,순살 바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
211,잘먹었습니다 맛있어요 배달도 빠르구요,★★★★★,푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
212,맛있어요 ㅎㅎ 떡볶이가 옛날 떡꼬치 맛이라 싹싹 다먹었네요 ㅎㅎ,★★★★★,"콘소메이징/1,기름떡볶이 （달콤）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
213,맛있게 잘 먹었습니다,★★★★★,블랙악마/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
214,진짜 맛있었어요 최고,★★★★★,"푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경),콘소메 사이드메뉴(콘소메 빅치즈스틱))","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
215,푸라닭넘나넘나맛잇는거,★★★★★,순살 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
216,맛있어요 몇일전에 먹고 또먹네요,★★★★,순살 바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
217,오늘 또 시켰는데 역시 넘 맛있었어요 ㅠㅠ바삭바삭 최고 점이 아니라 백만점 드리고싶습니다,★★★★★,순살 콘소메이징/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
218,굿천상의 맛,★★★★★,바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
219,좋습니당 맛있어용ㅎ,★★★★★,순살 콘소메이징/1(（뼈）_반마리(블랙반)),"
맛
★
4
양
★
3
배달
★
5
",2022년 8월,5.0
220,바질페스타 넘 맛있었어요 배달도 예상보다 빨리오고 치킨상태도 너무 좋아서 맛있게 잘먹었슴돠,★★★★,바질페스타/1(사이드메뉴(기름떡볶이 （투움바）)),"
맛
★
4
양
★
4
배달
★
4
",2022년 8월,5.0
221,투움바 소스보다 떡이 많았어욤,★★★★★,순살 투움바/1,"
맛
★
4
양
★
4
배달
★
4
",2022년 8월,5.0
222,배달도 빠르고 좋습니다,★★★★★,푸라반＋달콤반/1(부위 선택 （푸라반 ＋ 달콤반）(뼈 선택)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
223,빠르게 배달해주었고 맛도 역시나 치즈향이랑 고소핰 느낌이 강해서 무척이나 애정하는 치킨이에요고소하몀서 유니크한 치즈치킨을 원하시면 꼭 여기 가게가 잘하니 주문하면 좋을거 같아요,★★★★★,순살 콘소메이징/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
224,텐더 고추마요 너무너무 맛있어요,★★★★★,텐더 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
225,맛있어요,★★★★★,콘소메이징/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
226,순살은 푸라닭이죠 미성점이 배달이 빠르고 요청사항도 늘 잘 들어주셔서 항상 여기서만 시켜요ㅜ 원래 배달 빨리 오는데 오늘은 왜 늦지 하고 나가보니 와 있더라구요 그래서 문자 남겨달라 했는데 하고 보니 제가 데이터를 안 켜서 문자가 안 왔더라고요하하 그럼에도 따뜻하고 맛있어서 잘 먹었어용 다음에 또 시킬게요,★★★★★,푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
227,엄마 생신이셔서 시켜드렸어요맛있게 잘 드셨다네요,★★★★★,순살 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,1.0
228,배달급했는지 과자들이 밖으로 나왔네요 벨로 알려 달랬는데 문자만 했네요 치킨들이 눅눅해졌어요ㅡㅡ 과자들은 못 먹었지만 치킨은 맛나게 잘 먹었습니다식후감,★★★★★,푸라닭 치킨/1,"
맛
★
5
양
★
4
배달
★
4
",2022년 8월,5.0
229,배달  빠르고 기사님도  친절하셨고  너무  맛있게  잘  먹었습니다,★★★★★,블랙마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
230,역시 빠르고 아주 좋아용,★★★★★,블랙투움바/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
231,배달 빠르고 푸라닭 고추마요는 언제 먹어도 맛있어요,★★★★★,순살 고추마요/1(사이드메뉴(빅치즈스틱2개)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
232,포장부터  역시   푸라닭     한마리  혼자  다먹어습니다     두마리 시킬걸    아주  맛있어요    수고하세요 ,★★★★★,푸라닭 치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
233,저희 가족은 푸라닭이 정말 입맛에 잘 맞아요사장님 이번에도 정말 맛있게 먹었습니다 그런데 주문하면 함께 오던 동그란 쿠폰이 안와서,★★★★★,푸라닭 치킨/1(（뼈）_반마리(블랙반)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
234,늦은시간인데도 배달이 정말빨리왔고맛도 정말 맛있게 먹었습니다 떡도 많이주셔서 놀랐습니다ㅎㅎ,★★★★★,순살 블랙마요/1,"
맛
★
5
양
★
4
배달
★
5
",2022년 8월,5.0
235,리뷰잘안쓰는데 너무맛있었어요악마치킨 많이 안맵고 맛있게 매워요,★★★★★,블랙악마 윙콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
236,아 역시 믿고먹는 푸라닭맨이야 ㅠ증정 감자 감사하다맨이야,★★★★★,순살 제너럴 핫/1,"
맛
★
5
양
★
4
배달
★
5
",2022년 8월,5.0
237,맛있게 잘먹었습니당,★★★★★,순살 블랙마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
238,여전히 맛나요 두가지맛 좋네요,★★★★★,순살 블랙마요/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 8월,4.0
239,정말 맛있게 잘 먹었습니다,★★★★★,순살 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
240,너무잘먹었습니다서비스도 좋아요,★★★★★,순살 치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
241,너무 맛있습니다,★★★★★,순살 바질페스타/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
242,배송도 빠르고 맛있게 잘 먹었습니다,★★★★★,바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
243,배달 빠르고 맛있네요,★★★★★,순살 블랙마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,2.0
244,블랙투움바는 처음이었는데 맛있었어요 포장도 깔끔하고 양도 많고 미성점 매번 믿고 시키는 데라 후회 없었습니당,★★★★★,순살 블랙투움바/1(사이드메뉴(블랙치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
245,맛있게 잘 먹었습니다,★★★★★,푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
246,순살 살도 너무 부드럽고 소스도 많이 뿌려주셔서 너무 맛있게 먹었어요 리뷰이벤트로 주신 감튀도 너무 맛있었어요 감사합니다,★★★★★,"순살 콘소메이징/1,고추마요소스 보틀（240g）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
247,콘소메이징 맛있어요,★★★★★,"순살 콘소메이징/1(토핑 추가(군옥수수 토핑 추가 （6개）),콘소메 사이드메뉴(콘소메 빅치즈스틱),음료 사이즈업(코카콜라 1.25L（사이즈업）))","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
248,너무 맛있는데 양이 적어요   왜 맛있는건 양이 작을까요  ㅋㅋㅋㅋㅋ,★★★★★,제너럴 핫 윙콤보/1,"
맛
★
5
양
★
4
배달
★
5
",2022년 8월,5.0
249,언제나 맛있는 푸라닭 미성점바로 앞에 살아 포장주문 하다가 이사와서  배달로 시키네요 오늘은 애들 재우고 우리끼리 못먹고 함께 먹느라 감튀를 시켜줬지만 리뷰서비스 떡튀김 매니아들이네요ㅎㅎ,★★★★★,"푸라반＋달콤반/1(부위 선택 （푸라반 ＋ 달콤반）(뼈 선택)),레귤러컷/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
250,미성점이 최고인듯 잘먹었습니다,★★★★★,"순살 치킨/1,순살 고추마요/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
251,신메뉴 맛있네요 ,★★★★★,순살 바질페스타/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
252,원래 간장치킨류 짭잘한 맛 좋아하는데이거 진짜 대박 맛있어요시즈닝두 듬뿍 뿌려져있어서 너무 좋아요단짠단짠에 바삭바삭하고최고입니다양념감튀도 최고 ㅠ,★★★★★,순살 콘소메이징/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
253,맛있게 잘 먹었습니다 ,★★★★★,콘소메이징/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
254,맛있어요 잘먹었어요,★★★★★,블랙알리오/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
255,배달도 빠르고 맛있어요잘먹었습니당,★★★★★,"블랙 윙콤보/1,푸라반＋악마반/1(부위 선택 （푸라반 ＋ 악마반）(윙콤보 변경))","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,4.0
256,언제 먹어도 맛있어요,★★★★★,순살 고추마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
257,푸라닭은 옳다 정답은 푸라닭이다,★★★★★,블랙투움바/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
258,맛잇어용 감사합니다 잘 먹었습니다,★★★★★,순살 파불로/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
259,맛있어요,★★★★★,순살 블랙마요/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
260,진짜 너무 맛있어용 닭다리 살의 부드러움과 쫄깃함이 너무 좋은데 겉은 바삭하고 시즈닝이 단짠이라 잘어울려요 옥수수도 구워서 달달하고 고소해서 맛있어요 치킨 시키게 되면 여기서 재주문 할게영감사히 잘 먹었어요,★★★★★,"순살 콘소메이징/1,악마소스 추가/1","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
262,배달도 빨리 오고 너무 맛남 다만 물가때문인가ㅠ 원래 양념이 넉넉했는데 다른 지점도 그렇고 단골 미성점도 양념이 예전과는 다르더라고요 그치만 모자른정돈 아니여서 맛나게 먹었슴다,★★★★★,블랙알리오/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
263,완전 맛있어요,★★★★★,순살 블랙알리오/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
264,진짜 맛있게 잘 먹었습니다최고 입니다,★★★★★,순살 블랙알리오/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
265,배달 늘 빠르고요바질페스타치킨넘 맛나요눈꽃감자 서비스 감사합니다,★★★★★,바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
266,배달도빠르고 존맛입니다 쩌러요,★★★★★,"텐더 치바로우 （매드갈릭）/1,기름떡볶이 （레드）/1,악마소스 추가/2","
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
267,모든 부위가 맛있어요,★★★★★,블랙마요/1(음료 사이즈업(코카콜라 1.25L（사이즈업）)),"
맛
★
5
양
★
5
배달
★
0
",2022년 8월,5.0
268,첨 먹어보는데 맛있네유,★★★★★,바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
269,진짜 최애메뉴입다 넘 맛있어요,★★★★★,바질페스타/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
270,맛있어요 따뜻하고 배달 빠르게 잘 왔습니당,★★★★★,푸라반＋달콤반/1(부위 선택 （푸라반 ＋ 달콤반）(순살 변경)),"
맛
★
5
양
★
5
배달
★
5
",2022년 8월,5.0
